"CaseID","Opened","Closed","Updated","Status","Status Notes","Responsible Agency","Category","Request Type","Request Details","Address","Street","Supervisor District","Neighborhood","Analysis Neighborhood","Police District","Latitude","Longitude","Point","point_geom","Source","Media URL","BOS_2012","data_as_of","data_loaded_at"
"9668529","10/13/2018 06:44:59 PM","10/19/2018 01:38:00 PM","10/19/2018 01:38:00 PM","Closed","Case Resolved","DPW Ops Queue","Graffiti","Graffiti on City_receptacle","City_receptacle - Not_Offensive","Intersection of DUBOCE AVE and CHURCH ST","DUBOCE AVE","8","Duboce Triangle","Castro/Upper Market","PARK","37,76927847419","-122,4290174247","    (37.76927847, -122.42901742)","POINT (-122.429017425 37.769278474)","Mobile/Open311","http://mobile311.sfgov.org/reports/9668529/photos","8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13388186","01/19/2021 02:38:00 PM","01/20/2021 03:53:00 PM","01/20/2021 03:53:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","698 POST ST, SAN FRANCISCO, CA, 94109","POST ST","3","Lower Nob Hill","Nob Hill","CENTRAL","37,78775445189","-122,41330806177","    (37.78775445, -122.41330806)","POINT (-122.413308062 37.787754452)","Mobile/Open311","http://mobile311.sfgov.org/reports/13388186/photos","3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13437465","02/01/2021 07:50:00 AM","02/01/2021 08:17:22 AM","02/01/2021 08:17:22 AM","Closed","Case Resolved - Officer responded to request under CAD # 210320583. Unable to Locate.","Parking Enforcement Dispatch Queue","Parking Enforcement","Other_Illegal_Parking","White - Chevy / Van - 75482L1","Intersection of BUSH ST and BURRITT ST","BUSH ST","3","Downtown / Union Square","Financial District/South Beach","CENTRAL","37,79032174689","-122,40750064663","    (37.79032175, -122.40750065)","POINT (-122.407500647 37.790321747)","Phone",,"3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13408777","01/24/2021 10:54:37 PM","01/25/2021 12:00:00 AM","01/25/2021 12:00:00 AM","Closed","Case Resolved - Nothing Found","DPW Ops Queue","Tree Maintenance","Trees - Tree_Other","Other","1660 SUTTER ST, SAN FRANCISCO, CA, 94109","SUTTER ST","5","Japantown","Pacific Heights","NORTHERN","37,78690719605","-122,42765808106","    (37.7869072, -122.42765808)","POINT (-122.427658081 37.786907196)","Integrated Agency",,"5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13438234","02/01/2021 09:45:21 AM","02/03/2021 09:49:16 AM","02/03/2021 09:49:16 AM","Closed","Case Resolved - This is a duplicate of RFA#21448935 - This is a duplicate of RFA#21448935","DPW BSM Queue","Sidewalk or Curb","Sidewalk_Defect","Lifted_sidewalk_other","1766 ALABAMA ST, SAN FRANCISCO, CA, 94110","ALABAMA ST","9","Bernal Heights","Bernal Heights","INGLESIDE","37,744409","-122,4106344","    (37.744409, -122.4106344)","POINT (-122.4106344 37.744409)","Web","http://mobile311.sfgov.org/reports/13438234/photos","9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9683239","10/17/2018 08:56:00 AM","12/07/2018 12:16:27 PM","12/07/2018 12:16:27 PM","Closed","Case Resolved - Since StreetTreeSF went into effect on July 1, 2017, we have been working on the worst first. The pruning of the most problematic street trees is prioritized based on safety considerations, to correct structural flaws and to gain necessary clearances for overhead wires, traffic signs and signals, adjacent buildings and traffic flow. Trees that do not pose safety concerns also continue to be pruned by tree crews. You can find out when nearby street trees will be pruned by visiting www.sfpublicwor","DPW Ops Queue","Tree Maintenance","Trees - Overgrown_Tree","Pruning_request","27 MIRAMAR AVE, SAN FRANCISCO, CA, 94112","MIRAMAR AVE","11","Ingleside","Oceanview/Merced/Ingleside","TARAVAL","37,71876907349","-122,45830535889","    (37.71876907, -122.45830536)","POINT (-122.458305359 37.718769073)","Phone",,"11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9681579","10/16/2018 05:32:00 PM","10/16/2018 05:59:58 PM","10/16/2018 05:59:58 PM","Closed","Case Resolved - WASTE NOT FOUND","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Mattress","Intersection of GREENWICH ST and LYON ST","GREENWICH ST","2","Cow Hollow","Presidio","NORTHERN","37,79751586914","-122,44715881348","    (37.79751587, -122.44715881)","POINT (-122.447158813 37.797515869)","Phone",,"2","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9670104","10/14/2018 11:20:09 AM","10/14/2018 01:14:31 PM","10/14/2018 01:14:31 PM","Closed","Case Resolved - Pickup completed. HOMLESS;","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","856 MARKET ST, SAN FRANCISCO, CA, 94102","MARKET ST","3","Downtown / Union Square","South of Market","TENDERLOIN","37,78504022401","-122,40678593528","    (37.78504022, -122.40678594)","POINT (-122.406785935 37.785040224)","Mobile/Open311","http://mobile311.sfgov.org/reports/9670104/photos","3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13473795","02/09/2021 07:49:58 PM","03/11/2021 11:00:44 PM","03/11/2021 11:00:44 PM","Closed","Transferred - Your request falls under the responsibility of The United States Postal Service (USPS) and we have submitted the request to them.","US Postal Service Maintenance Queue","Graffiti","Graffiti on Mail_box","Mail_box - Offensive","2401 22ND AVE, SAN FRANCISCO, CA, 94116","22ND AVE","4","Parkside","Sunset/Parkside","TARAVAL","37,74283328151","-122,47906081909","    (37.74283328, -122.47906082)","POINT (-122.479060819 37.742833282)","Mobile/Open311","http://mobile311.sfgov.org/reports/13473795/photos","4","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13397788","01/21/2021 04:59:05 PM","01/22/2021 05:34:24 AM","01/22/2021 05:34:24 AM","Closed","Case Resolved - Pickup completed.","Recology_Overflowing","Street and Sidewalk Cleaning","City_garbage_can_overflowing","City_garbage_can_overflowing","Intersection of 23RD ST and KANSAS ST","23RD ST","10","Potrero Hill","Potrero Hill","BAYVIEW","37,75446572618","-122,40248222997","    (37.75446573, -122.40248223)","POINT (-122.40248223 37.754465726)","Mobile/Open311","http://mobile311.sfgov.org/reports/13397788/photos","10","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13393284","01/20/2021 03:56:11 PM",,"01/27/2021 05:55:09 AM","Open","accepted","DPW BSM Queue","Blocked Street or SideWalk","Blocked_Sidewalk","Cafe_table_and_chairs blocking sidewalk","2725 OAKDALE AVE, SAN FRANCISCO, CA, 94124","OAKDALE AVE","10","Apparel City","Bayview Hunters Point","BAYVIEW","37,7419264","-122,403654","    (37.7419264, -122.403654)","POINT (-122.403654 37.7419264)","Web",,"10","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13457540","02/05/2021 02:24:52 PM",,"04/02/2021 01:20:01 PM","Open","accepted","DPW Ops Queue","Graffiti","Graffiti on Building_other","Building_other - Not_Offensive","122 10TH ST, SAN FRANCISCO, CA, 94103","10TH ST","6","South of Market","South of Market","SOUTHERN","37,77484893799","-122,41567993164","    (37.77484894, -122.41567993)","POINT (-122.415679932 37.774848938)","Integrated Agency",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15212191","04/13/2022 11:05:00 AM","04/15/2022 11:45:00 AM","04/15/2022 11:45:00 AM","Closed","Accepted - Information was given to the officer for enforcement","SFMTA - Parking Enforcement - G","General Request - PUBLIC WORKS","request_for_service","bsm - request_for_service","502 8TH AVE, SAN FRANCISCO, CA, 94118","8TH AVE","1","Inner Richmond","Inner Richmond","RICHMOND","37,77889402","-122,46617306","    (37.77889402, -122.46617306)","POINT (-122.46617306 37.77889402)","Mobile/Open311","http://mobile311.sfgov.org/reports/15212191/photos","1","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9639621","10/07/2018 04:46:00 PM","10/09/2018 01:48:54 PM","10/09/2018 01:48:54 PM","Closed","Case Resolved - SES Graffiti Crew - Paint - Pole - Street Light - WOOD","DPW Ops Queue","Graffiti","Graffiti on Pole","Pole - Not_Offensive","382 PARIS ST, SAN FRANCISCO, CA, 94112","PARIS ST","11","Excelsior","Excelsior","INGLESIDE","37,72278213501","-122,43426513672","    (37.72278214, -122.43426514)","POINT (-122.434265137 37.722782135)","Phone",,"11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9660534","10/11/2018 06:54:00 PM","10/11/2018 09:45:00 PM","10/11/2018 09:45:00 PM","Closed","Case Resolved","DPW Ops Queue","Illegal Postings","Illegal Postings - Affixed_Improperly","Affixed Improperly","457 FREDERICK ST, SAN FRANCISCO, CA, 94117","FREDERICK ST","8","Cole Valley","Haight Ashbury","PARK","37,76645209987","-122,45166734949","    (37.7664521, -122.45166735)","POINT (-122.451667349 37.7664521)","Mobile/Open311","http://mobile311.sfgov.org/reports/9660534/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13456307","02/05/2021 10:57:28 AM","02/06/2021 11:55:54 AM","02/06/2021 11:55:54 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Refrigerator","2289 UNION ST, SAN FRANCISCO, CA, 94123","UNION ST","2","Union Street","Marina","NORTHERN","37,79675292969","-122,43688201904","    (37.79675293, -122.43688202)","POINT (-122.436882019 37.79675293)","Integrated Agency",,"2","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9683945","10/17/2018 10:22:00 AM","10/17/2018 11:48:16 AM","10/17/2018 11:48:16 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of BRAZIL AVE and PRAGUE ST","BRAZIL AVE","11","Excelsior","Excelsior","INGLESIDE","37,72049331665","-122,42602539063","    (37.72049332, -122.42602539)","POINT (-122.426025391 37.720493317)","Phone",,"11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9655124","10/10/2018 06:17:00 PM","10/10/2018 06:28:38 PM","10/10/2018 06:28:38 PM","Closed","Case is a Duplicate - This issue has already been reported through an earlier request.","Parking Enforcement Dispatch Queue","Parking Enforcement","Blocking_Driveway_Cite_Only","white - Lexus - AUV976","157 MONETA WAY, SAN FRANCISCO, CA, 94112","MONETA WAY","11","Outer Mission","Outer Mission","INGLESIDE","37,71216409","-122,45083325","    (37.71216409, -122.45083325)","POINT (-122.45083325 37.71216409)","Phone",,"11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13452782","02/04/2021 01:01:00 PM","02/18/2021 11:09:48 AM","02/18/2021 11:09:48 AM","Closed","Case Resolved - service day is Tuesday no evidence of complaint during inspection","DPW Ops Queue","General Request - PUBLIC WORKS","request_for_service","bsm - request_for_service","639 ATHENS ST, SAN FRANCISCO, CA, 94112","ATHENS ST","11","Excelsior","Excelsior","INGLESIDE","37,7178145","-122,431053","    (37.7178145, -122.431053)","POINT (-122.431053 37.7178145)","Web",,"11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13437409","02/01/2021 07:38:00 AM","02/01/2021 04:31:21 PM","02/01/2021 04:31:21 PM","Closed","Case Resolved - WASTE NOT FOUND","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","209 LINCOLN WAY, SAN FRANCISCO, CA, 94122","LINCOLN WAY","7","Inner Sunset","Inner Sunset","PARK","37,76609176","-122,46020481","    (37.76609176, -122.46020481)","POINT (-122.46020481 37.76609176)","Mobile/Open311","http://mobile311.sfgov.org/reports/13437409/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13375461","01/16/2021 08:14:00 AM","01/16/2021 11:03:00 AM","01/16/2021 11:03:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of 33RD AVE and TARAVAL ST","33RD AVE","4","Parkside","Sunset/Parkside","TARAVAL","37,74234071378","-122,49058811937","    (37.74234071, -122.49058812)","POINT (-122.490588119 37.742340714)","Mobile/Open311","http://mobile311.sfgov.org/reports/13375461/photos","4","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13380112","01/17/2021 04:57:53 PM","01/19/2021 04:12:52 AM","01/19/2021 04:12:52 AM","Closed","Case Resolved - Pickup completed","Recology_Overflowing","Street and Sidewalk Cleaning","City_garbage_can_overflowing","City_garbage_can_overflowing","2410 STEINER ST, SAN FRANCISCO, CA, 94115","STEINER ST","2","Pacific Heights","Pacific Heights","NORTHERN","37,7917707097","-122,43643239247","    (37.79177071, -122.43643239)","POINT (-122.436432392 37.79177071)","Mobile/Open311","http://mobile311.sfgov.org/reports/13380112/photos","2","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13438863","02/01/2021 11:16:00 AM","02/09/2021 09:35:00 AM","02/09/2021 09:35:00 AM","Closed","Accepted - Information was given to the officer for enforcement","SFMTA - Parking Enforcement - G","Parking Enforcement","Other_Illegal_Parking","- ford - ????????","188 MARSTON AVE, SAN FRANCISCO, CA, 94112","MARSTON AVE","7","Sunnyside","West of Twin Peaks","INGLESIDE","37,72756841","-122,44786819","    (37.72756841, -122.44786819)","POINT (-122.44786819 37.72756841)","Phone",,"7","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13467945","02/08/2021 02:06:00 PM","02/09/2021 02:50:00 PM","02/09/2021 02:50:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","1116 GEARY BLVD, SAN FRANCISCO, CA, 94109","GEARY BLVD","5","Cathedral Hill","Western Addition","NORTHERN","37,78561058992","-122,42178112646","    (37.78561059, -122.42178113)","POINT (-122.421781126 37.78561059)","Mobile/Open311","http://mobile311.sfgov.org/reports/13467945/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13419755","01/27/2021 10:25:00 AM","12/18/2021 12:09:19 AM","12/18/2021 12:09:19 AM","Closed","Case Resolved - Maximo Work Order has been completed. Memo:","PUC Sewer Ops","Catch Basin Maintenance","Maintenance","Maintenance","Intersection of BRODERICK ST and BUSH ST","BRODERICK ST","2","Lower Pacific Heights","Pacific Heights","RICHMOND","37,78596878052","-122,44172668457","    (37.78596878, -122.44172668)","POINT (-122.441726685 37.785968781)","Phone",,"2","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13475321","02/10/2021 09:53:00 AM","02/11/2021 07:25:00 PM","02/11/2021 07:25:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","623 23RD AVE, SAN FRANCISCO, CA, 94121","23RD AVE","1","Outer Richmond","Outer Richmond","RICHMOND","37,77587167","-122,48241333","    (37.77587167, -122.48241333)","POINT (-122.48241333 37.77587167)","Mobile/Open311","http://mobile311.sfgov.org/reports/13475321/photos","1","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13407662","01/24/2021 01:48:00 PM","01/24/2021 10:15:25 PM","01/24/2021 10:15:25 PM","Closed","Case is a Duplicate - Request is a duplicate and has been previously reported as 13402378","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1125 OCEAN AVE, SAN FRANCISCO, CA, 94112","OCEAN AVE","11","Ingleside","Oceanview/Merced/Ingleside","TARAVAL","37,7234698","-122,45432675","    (37.7234698, -122.45432675)","POINT (-122.45432675 37.7234698)","Mobile/Open311",,"7","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15215022","04/14/2022 06:17:00 AM","04/14/2022 12:23:55 PM","04/14/2022 12:23:55 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Mattress","Intersection of 19TH AVE and BEVERLY ST","19TH AVE","11","Merced Heights","Oceanview/Merced/Ingleside","TARAVAL","37,71618471386","-122,47163160673","    (37.71618471, -122.47163161)","POINT (-122.471631607 37.716184714)","Mobile/Open311","http://mobile311.sfgov.org/reports/15215022/photos","11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15210474","04/12/2022 09:50:09 PM","04/13/2022 06:31:00 AM","04/13/2022 06:31:00 AM","Closed","Case Resolved","DPW Ops Queue","Litter Receptacles","Add_remove_garbage_can",,"Intersection of BURNETT AVE and TWIN PEAKS BLVD","BURNETT AVE","7","Clarendon Heights","Twin Peaks","PARK","37,75638833333","-122,44691333333","    (37.75638833, -122.44691333)","POINT (-122.446913333 37.756388333)","Mobile/Open311","http://mobile311.sfgov.org/reports/15210474/photos","7","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13442520","02/02/2021 08:43:00 AM","02/03/2021 01:38:54 PM","02/03/2021 01:38:54 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Mattress","298 MUNICH ST, SAN FRANCISCO, CA, 94112","MUNICH ST","11","Excelsior","Excelsior","INGLESIDE","37,72104644775","-122,42685699463","    (37.72104645, -122.42685699)","POINT (-122.426856995 37.721046448)","Phone",,"11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15202519","04/11/2022 09:26:00 AM","04/11/2022 02:38:05 PM","04/11/2022 02:38:05 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","2940 SLOAT BLVD, SAN FRANCISCO, CA, 94116","SLOAT BLVD","4","Parkside","Sunset/Parkside","TARAVAL","37,73565090731","-122,50564930972","    (37.73565091, -122.50564931)","POINT (-122.50564931 37.735650907)","Mobile/Open311","http://mobile311.sfgov.org/reports/15202519/photos","4","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13448833","02/03/2021 01:39:00 PM","02/04/2021 05:32:20 AM","02/04/2021 05:32:20 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","807 FRANKLIN ST, SAN FRANCISCO, CA, 94102","FRANKLIN ST","2","Cathedral Hill","Western Addition","NORTHERN","37,78214263916","-122,42249298096","    (37.78214264, -122.42249298)","POINT (-122.422492981 37.782142639)","Phone",,"5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13417808","01/26/2021 07:06:00 PM","01/26/2021 10:15:22 PM","01/26/2021 10:15:22 PM","Closed","Case is a Duplicate - Request is a duplicate and has been previously reported as 13371339","DPW Ops Queue","Graffiti","Graffiti on Other_enter_additional_details_below","Other_enter_additional_details_below - Offensive","6828 FULTON ST, SAN FRANCISCO, CA, 94121","FULTON ST","1","Outer Richmond","Golden Gate Park","RICHMOND","37,77156333","-122,50513333","    (37.77156333, -122.50513333)","POINT (-122.50513333 37.77156333)","Mobile/Open311","http://mobile311.sfgov.org/reports/13417808/photos","1","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13438117","02/01/2021 09:31:29 AM","02/01/2021 01:38:26 PM","02/01/2021 01:38:26 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Refrigerator","420 JONES ST, SAN FRANCISCO, CA, 94102","JONES ST","5","Tenderloin","Tenderloin","TENDERLOIN","37,78512191773","-122,4126739502","    (37.78512192, -122.41267395)","POINT (-122.41267395 37.785121918)","Integrated Agency",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13384734","01/19/2021 07:38:48 AM","01/19/2021 11:13:00 AM","01/19/2021 11:13:00 AM","Closed","Area Cleared","DPW Ops Queue","Encampments","Encampment Reports","Encampment Cleanup","154 WILLOW ST, SAN FRANCISCO, CA, 94109","WILLOW ST","6","Tenderloin","Tenderloin","NORTHERN","37,78353997933","-122,42007791164","    (37.78353998, -122.42007791)","POINT (-122.420077912 37.783539979)","Web",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
